Text,Date
"As we remember those we lost on 9/11, we also remember the spirit of unity and togetherness that defined the weeks and months after. On this day of service, I’m reflecting on all those still working to embrace that spirit, today and every day.",2019-09-11T12:19:35.000Z
"Marca had a remarkable way of bringing out the best within us. For me, she was a trusted voice and a persistent, buoyant spirit—an example that progress can be slow, but it’s always possible. We’ll miss her, but we’re far better off because of her fight.",2019-09-09T16:00:11.000Z
"Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, not the other way around. This win is proof that change is always within our reach, on gerrymandering, voting rights, and much more.",2019-09-04T19:09:00.000Z
"Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative organizing.",2019-08-28T20:24:49.000Z
"Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now. And it’s why I’m proud to announce @allontheline’s in-person training initiative, Redistricting U. Join us: http://allontheline.org/redistrictingu",2019-08-26T19:21:34.000Z
"With summer winding down, here’s a sampling of what Michelle and I have been listening to — some new, some old, some fast, some slow. Hope you enjoy.",2019-08-24T15:35:56.000Z
"A good story gives you the chance to better understand someone else’s life. It can help you find common ground. And it’s why Michelle and I were drawn to Higher Ground’s first film, American Factory. Take a look at our conversation with the directors, and check it out on Netflix.",2019-08-21T15:09:56.000Z
,
"Until all of us stand up and insist on holding public officials accountable for changing our gun laws, these tragedies will keep happening:",2019-08-05T19:02:32.000Z
,2019-08-05T19:01:51.000Z
"The families of our wounded warriors don't often get a lot of fanfare, but they're serving and sacrificing right alongside their loved ones. We all owe a debt to them, too, and Fisher House is always making sure we're serving those who serve us.",2019-08-01T19:52:19.000Z
Recent court decisions make it clear that the change we need to restore our democracy has to come from the ground up. @Allontheline’s work to ensure an accurate census count and achieve fair maps in 2021 has never been more important. Join us today: http://bit.ly/aotl44tw719,2019-07-31T17:32:01.000Z
"Here’s a worthwhile Sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on some issue, people with whom you disagree are telling a story that you really need to hear.”",2019-07-28T18:19:19.000Z
"I’ve always been proud of what this team accomplished during my administration. But more than what we did, I’m proud of how they’re continuing to fight for an America that’s better.",2019-07-27T18:01:42.000Z
"Economist Raj Chetty is not only identifying the decline in opportunity we’ve seen in recent decades—but trying to reverse it. Inequality, like many problems we face, is as vast as it is complex. But this article left me a little more hopeful:",2019-07-23T21:03:01.000Z
Here are a couple of articles backed by new research that are worth taking a look at: A new study on the Medicaid expansion my administration fought for under the Affordable Care Act—and how these policy decisions affect lives in real terms:,2019-07-23T21:02:29.000Z
"In America, we don’t fear the future, we embrace it. 50 years ago, that spirit took us to the moon. Today, it’s embodied by people like Tiffany Davis. She’s a young rocket scientist who is helping us explore the next frontier, wherever that might take us. http://tinyurl.com/y5otuv2x",2019-07-20T14:40:10.000Z
"#MandelaDay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. There, we see how a belief in the dignity of every person can be made real, an unwavering hope to steel us along our own long walks toward something better.",2019-07-18T18:24:57.000Z
"I have a good feeling about these Chicago @UrbanAlliance interns. Thanks for letting me spend yesterday afternoon with you—you’re going to go on to do incredible things and make many people proud. In fact, you already have.",2019-07-17T22:34:10.000Z
"The @ObamaFoundation is helping a new generation of leaders make their mark, and there’s an extraordinary group gathering this week for Obama Leaders: Africa. Their work will help unlock the incredible promise of the continent—and make the world better for all of us.",2019-07-10T17:30:33.000Z
Proud to rep America’s best team! Congrats @USWNT and thanks for being such a strong inspiration for women and girls—and everybody—all across the country.,2019-07-10T13:01:22.000Z
"Yes! Fourth star. Back to back. Congrats to the record breakers on the @USWNT, an incredible team that’s always pushing themselves—and the rest of us—to be even better. Love this team. #OneNationOneTeam",2019-07-07T17:20:04.000Z
"Happy Fourth of July, everybody! This is always a great day in the Obama family: a chance to celebrate America—and Malia’s birthday, too. Hope all of you are able to get some time with friends, family, and fireworks.",2019-07-04T12:24:10.000Z
"I’m admittedly biased, but this article gibes with my experience about what all of us might take away from the “aloha spirit.”",2019-07-03T16:48:16.000Z
Congrats to the USWNT! A great performance from a great team—looking forward to Sunday. #OneNationOneTeam,2019-07-02T22:13:18.000Z
No one changes the world alone. That’s why the @ObamaFoundation is connecting emerging leaders from South Africa to Singapore to the South Side of Chicago—so they can change the world together. Read my reflection on our second year:,2019-07-02T19:34:44.000Z
"The most important job in our democracy is citizen. If you’re tired of politicians manipulating maps and ignoring the will of voters, I hope you’ll sign @allontheline’s Citizen Commitment today: https://allontheline.org/citizen-commitment/…",2019-07-01T16:03:09.000Z
,
What a gift to come across this interview with Julia “Hurricane” Hawkins. I’m as grateful for her life advice as I am impressed by her 100-meter dash time.,2019-06-27T20:08:06.000Z
"Now we’re talking! Congrats to Team USA for moving on, and thanks for continuing to make us all proud. #USA",2019-06-21T18:13:24.000Z
"On Juneteenth, we celebrate our capacity to make real the promise of our founding, that thing inside each of us that says America is not yet finished, that compels all of us to fight for justice and equality until this country we love more closely aligns with our highest ideals.",2019-06-19T17:01:20.000Z
"Outside the Oval Office, I kept a painting of a small crowd huddled around a pocketwatch, waiting for the moment the Emancipation Proclamation took effect. On Juneteenth, we celebrate the anniversary of that news - freedom - reaching slaves in Texas. And something more:",2019-06-19T17:00:44.000Z
"This is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. As a supporter of education reform, I agree that fixing educational inequality requires doing more to address the broader, systemic sources of economic inequality.",2019-06-18T18:17:55.000Z
"Yes we can, Greta. I’m hopeful because of you and all the young people who are fighting to protect the planet. Keep at it.",2019-06-16T18:08:20.000Z
"Happy Father’s Day to Charles, one of our @ObamaFoundation Fellows, and all the dads at Fathers’ Uplift. Today, we’re celebrating fathers like these who provide a powerful example—not only for their kids, but for the rest of us, too.",2019-06-16T13:47:03.000Z
"The @USWNT is something to smile about. It was great to celebrate with them back in 2015 and I'm excited to root them on in their drive to earn their fourth star. Best of luck to these champions for equality, on and off the field. #OneNationOneTeam",2019-06-11T16:15:32.000Z
"Six years ago, David Ortiz's spirit and resolve helped us all begin to heal from the Boston Marathon bombing. Today, I want to join many others in wishing him a speedy recovery of his own. Get well soon, Papi.",2019-06-10T15:52:11.000Z
"Last week, it was Virginia Beach. But day after day and year after year, too many families and communities are shattered by senseless gun violence. We can't get numb to this. On National Gun Violence Awareness Day, pledge to speak out, #WearOrange — and vote — to protect lives.",2019-06-07T14:27:18.000Z
"You've got a lot to be proud of, Jiwandeep. Thanks for everything you do to make this country a little more equal. Turban looks great, by the way. Happy Pride Month, everybody!",2019-06-04T17:26:50.000Z
What a life. American history has always been driven by visionaries like Leah Chase—and all the men and women who worked and ate at Dooky Chase’s over the years—folks who serve up progress one bowl of gumbo at a time. https://nytimes.com/2019/06/02/us/leah-chase-died.html…,2019-06-03T20:59:36.000Z
"A story worth sharing: Twelve years ago, Brian joined my first presidential campaign. Two years ago, he was diagnosed with ALS and launched @iamalsorg to find a cure. Brian and Sandra wake up every day believing that we can win this fight—and that makes me hopeful, too.",2019-05-30T20:12:33.000Z
"Exciting to see the faces of Colombia's future at an @ObamaFoundation roundtable with young leaders in Bogotá. Their creativity, their compassion, and their drive to improve their country are promising signs of what's to come.",2019-05-30T15:17:03.000Z
"On Memorial Day, we remember all those who gave everything for something greater than themselves. It's up to us to not simply reflect on their sacrifice but to honor it with service of our own—and by living out the values they fought for.",2019-05-27T15:26:55.000Z
Great to get out there and take a few cuts at the plate yesterday—I had a blast with all these extraordinary young people. Thanks for letting me drop in and thanks to the Nationals Youth Academy for the outstanding work you do to support youth in DC.,2019-05-23T14:07:16.000Z
"Here’s a great story: While we’ve still got a lot of work to do to make college affordable for everyone, that didn’t stop Robert F. Smith from seizing an opportunity to make a difference. He’s erasing the student loan debt for this year’s @Morehouse grads.",2019-05-20T18:50:12.000Z
"Happy Mother's Day to the most caring, brilliant, funny, and grounded woman I know—a perfect role model not just for our daughters, but so many others. Love you, @MichelleObama.",2019-05-12T15:32:16.000Z
"As part of the @ObamaFoundation, moms like Dr. Mwansa Ketty Lubeya are answering the call for change—and raising the next generation of leaders while they’re at it.",2019-05-09T16:18:19.000Z
,
"Condolences to the family of John Singleton. His seminal work, Boyz n the Hood, remains one of the most searing, loving portrayals of the challenges facing inner-city youth. He opened doors for filmmakers of color to tell powerful stories that have been too often ignored.",2019-04-30T20:31:44.000Z
"Congratulations to the new class of @ObamaFoundation Fellows! Their work in every region of the globe is already making the world better, and I hope this experience helps them make an even bigger impact. http://Obama.org/fellowship",2019-04-30T14:53:16.000Z
"For thirty-six years, Richard Lugar proved that pragmatism and decency work—not only in Washington but all over the world. Michelle and I send our warmest sympathies to his family and all those who had the privilege of knowing this American statesman.",2019-04-28T19:16:19.000Z
Dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. I’m proud of her and all students striving for a better future.,2019-04-23T21:02:20.000Z
"This generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the world. So while this challenge is only getting more urgent, they show us the kind of action it'll take to meet this moment.",2019-04-22T19:40:43.000Z
"And in the U.S., 13-year old @AlexandriaV2005 of New York, 13-year old @havenruthie of Denver, and 16-year old @israhirsi of Minneapolis are some of the young people leading the fight at home. I hope more of us will follow their example.",2019-04-22T19:40:10.000Z
"I met 23-year-old @luisamneubauer in Berlin earlier this month. Luisa, the organizer behind the student movement in Germany, says, “It’s our future and we’re not going to stop fighting for it.”",2019-04-22T19:39:36.000Z
"They're people like 16-year-old @GretaThunberg, whose protests at Swedish parliament sparked a movement. Inspired by Greta's action, Fridays for Future brought together more than a million strikers on every continent last month to demand action on climate.",2019-04-22T19:39:08.000Z
"Young people all over the world are leading the way in the fight to protect our planet because they know their future depends on it. This Earth Day, I want to celebrate the courageous, committed young leaders who are stepping up to save the one planet we've got.",2019-04-22T19:38:41.000Z
"To all who celebrate today, happy Easter from our family to yours! On this day of rebirth and renewal, let’s recommit to love and serve our brothers and sisters, especially those in need, in every way we can. Have a great day, everybody.",2019-04-21T15:56:03.000Z
"The attacks on tourists and Easter worshippers in Sri Lanka are an attack on humanity. On a day devoted to love, redemption, and renewal, we pray for the victims and stand with the people of Sri Lanka.",2019-04-21T14:02:46.000Z
"Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief. It’s in our nature to mourn when we see history lost – but it’s also in our nature to rebuild for tomorrow, as strong as we can.",2019-04-15T20:25:32.000Z
"Congratulations, Tiger! To come back and win the Masters after all the highs and lows is a testament to excellence, grit, and determination.",2019-04-14T18:44:50.000Z
"Another good story worth sharing: From one ""kid from Akron"" to a new generation of Akron kids, some remarkable early achievements at @IPROMISESchool. Great work, @KingJames—and even better work by those students. Proud to be a witness to their success:",2019-04-12T23:08:21.000Z
"From a big NBA fan, congrats to future Hall of Famers Dwyane Wade and Dirk Nowitzki—not just all-time greats but class acts, too.",2019-04-11T00:08:43.000Z
"In just a few minutes, I’m taking the stage at the @ObamaFoundation Town Hall Europe for a conversation about how to best support civic leaders carrying out good work across the continent. I hope you’ll tune in live at http://obama.org.",2019-04-06T13:16:18.000Z
A voice everybody should hear.,2019-04-05T16:25:09.000Z
Here’s a story about people doing good that's worth sharing: @BradPaisley and his wife @Kimwilliamspais saw food insecurity in Nashville and decided to do something about it. They just broke ground on a free grocery store to help families in need:,2019-04-04T19:23:45.000Z
"Great to see Chicago’s historic mayoral race between two highly qualified candidates. Congrats to our next mayor, Lori Lightfoot—and Toni Preckwinkle campaigned hard and did us proud. I know that with our city’s heart and Lori’s leadership, Chicago’s best days are still ahead.",2019-04-03T19:07:17.000Z
,
"Last night I had the chance to meet with first-term Democrats in Congress—it's a young, diverse class, stocked with a bunch of my campaign and administration alums who’ve taken the torch. This group is going to be driving progress for a long time to come.",2019-03-26T18:33:57.000Z
"Just in the nick of time: My brackets have never been my one shining moment, but here we go again. You can check out my #MarchMadness picks here: https://go.obama.org/2019-bracket",2019-03-21T15:43:47.000Z
"And here are some ways to help cyclone victims in Mozambique, Malawi, and Zimbabwe:",2019-03-20T14:20:35.000Z
The floods in the Midwest and in southern Africa are heartbreaking. Suffering and loss on two sides of the world calls for solidarity and strength from all of us. Ask what you can do to help our fellow Americans and families in need. Here are some ideas:,2019-03-20T14:19:59.000Z
"In 2011, I visited the tiny town of Moneygall and got to walk around in the house where my great-great-great grandfather Falmouth Kearney lived his early life. I'll always be grateful for the warmth and generosity of the Irish people. Happy St. Patrick's Day! -Barack O’Bama",2019-03-17T13:56:29.000Z
Michelle and I send our condolences to the people of New Zealand. We grieve with you and the Muslim community. All of us must stand against hatred in all its forms.,2019-03-15T13:15:44.000Z
.@MichelleObama and I are rooting hard for Team USA as the Special Olympics World Games get underway this week. Our Special Olympians are terrific examples of America’s heart and drive.,2019-03-14T20:36:39.000Z
"What a great moment. Happy 110th, Virginia.",2019-03-12T18:48:18.000Z
Michelle and I send our deepest sympathies to all who knew the victims of today’s plane crash in Ethiopia.,2019-03-11T01:02:11.000Z
"The Crew Dragon’s been on quite a ride since I last saw it—congrats to @NASA and @SpaceX on a successful return! We invested in the @Commercial_Crew program to strengthen the U.S. space program for the long haul, and it’s great to see that happening.",2019-03-08T16:03:23.000Z
"Preethi, Alice, and Sefora are just three of many @ObamaFoundation leaders who remind us what International Women’s Day is all about: imagining a world free of artificial ceilings for the next generation—and doing the hard work to get us there.",2019-03-08T13:34:30.000Z
"And @SeforaKodjo is helping the next generation of women leaders in Africa rise up. Her organization is training and mentoring young women across the continent to adopt a new model of leadership, one that puts gender equality at the heart of economic development.",2019-03-08T13:31:52.000Z
".@BarbeAlice is helping refugees resettle into welcoming communities in France, offering them job training and language immersion, as well as a place to stay. More importantly, she’s fighting a narrative that suggests our differences are more important than our shared humanity.",2019-03-08T13:31:15.000Z
".@preethiherman is helping women unleash their power to change their societies. As head of the http://Change.org Foundation, she’s leading an initiative that combines online tools with in-person organizing, giving women a voice in her native India—and beyond.",2019-03-08T13:30:31.000Z
"On International Women’s Day, I’m reflecting on the future we all want for our daughters: one where they can live out their aspirations without limits. And I’m celebrating some of the women who are building that future for all of us today.",2019-03-08T13:29:54.000Z
It’s up to all of us as citizens to make sure that the rules of democracy are fair—everywhere—because the next decade of our nation's progress is on the line. Join me and @allontheline in the fight against gerrymandering: http://allontheline.org.,2019-02-21T19:01:39.000Z
Zion Williamson seems like an outstanding young man as well as an outstanding basketball player. Wishing him a speedy recovery.,2019-02-21T04:41:44.000Z
I’m about to join @StephenCurry30 on stage with @MBK_Alliance to answer questions from boys and young men of color about the challenges that confront them and the opportunities within their grasp. Tune in at http://obama.org.,2019-02-20T00:02:24.000Z
"I’ve always loved basketball because it’s about building a team that’s equal to more than the sum of its parts. Glad to see this expansion into Africa because for a rising continent, this can be about a lot more than what happens on the court.",2019-02-16T20:40:27.000Z
,
"In the year since their friends were killed, the students of Parkland refused to settle for the way things are and marched, organized, and pushed for the way things should be - helping pass meaningful new gun violence laws in states across the country. I'm proud of all of them.",2019-02-14T15:18:47.000Z
"Don’t be sad it’s over, be proud it taught us so much. Congrats to all the men and women of @NASA on a @MarsRovers mission that beat all expectations, inspired a new generation of Americans, and demands we keep investing in science that pushes the boundaries of human knowledge.",2019-02-14T03:10:37.000Z
"Happy 85th birthday to @RealBillRussell - the greatest champion in American sports, and a lifelong warrior for justice.",2019-02-13T01:18:20.000Z
My statement on the passing of former Congressman John Dingell:,2019-02-08T04:04:14.000Z
"We lost two great Americans today – Frank Robinson and John Dingell – citizens who inspired me and so many others by leading on the civil rights issues of our time, opening doors to others, and leaving it all on the field.",2019-02-08T04:03:33.000Z
"As we celebrate Black History Month and Jackie Robinson’s 100th birthday, we celebrate the life of all whose courage opened the gates for everybody, and in the process, made America better.",2019-02-01T16:08:02.000Z
The @ObamaFoundation is connecting people from around the world so they can form partnerships just like this. I am inspired by Robert and Vanessa and what’s possible when leaders come together to have an even greater impact on the world.,2019-01-25T18:18:52.000Z
"I’ve always drawn inspiration from what Dr. King called life’s most persistent and urgent question: ""What are you doing for others?"" Let’s honor his legacy by standing up for what is right in our communities and taking steps to make a positive impact on the world.",2019-01-21T16:14:42.000Z
"I knew it way back then and I’m absolutely convinced of it today — you’re one of a kind, @MichelleObama. Happy Birthday!",2019-01-17T15:02:10.000Z
"In 2018 people stepped up and showed up like never before. Keep it up in 2019. We’ve got a lot of work to do, and I’ll be right there with you. Happy New Year, everybody!",2019-01-01T16:19:34.000Z
"I hope you find inspiration in the stories of Dejah, Moussa, Sandor, Hong and Jonny. Their journeys began with a decision to build the better future they wanted to see. The same is true for you. What matters isn’t the size of the step you take; what matters is that you take it.",2018-12-29T16:15:20.000Z
"Leaders like Jonny Boucher, a Chicago native who, after losing too many friends and family to suicide, started a coffee shop to offer emotional support and guidance to those who might be in need of a little more than a strong cup of coffee to get through their day.",2018-12-29T16:15:20.000Z
"Leaders like Hong Hoang, who mobilized a youth-led movement to create a greener world after becoming the first Vietnamese person to visit Antarctica.",2018-12-29T16:15:20.000Z
"Leaders like Moussa Kondo and Sandor Lederer, who are each doing their part to fight corruption in their native countries of Mali and Hungary. Two people separated by continents but united in their pursuit of a more just, transparent society.",2018-12-29T16:15:19.000Z
"Leaders like Dejah Powell, who started an organization to bring health and wellness resources to communities on the South Side of Chicago, expanding food access and providing people the space and time to take care of themselves.",2018-12-29T16:15:18.000Z
"As the year winds down and we look toward 2019, I’m asking you to make a commitment: find something you want to change in your community and take the first step toward changing it. If you need some inspiration, take a look at some of the young leaders who inspired me this year.",2018-12-29T16:15:18.000Z
"As 2018 draws to a close, I’m continuing the tradition of sharing my year-end lists. It gives me a moment to reflect on the year through the books, movies, and music that I found most thought-provoking, inspiring, or just plain loved. I hope you enjoy it: https://facebook.com/barackobama/posts/10156393283416749…",2018-12-28T14:34:43.000Z
Enjoy the holiday season with the ones you love. Michelle and I wish you a very Merry Christmas!,2018-12-25T14:14:37.000Z
"There’s no better time than the holidays to give back to your community. Yesterday I got to do just that at @ChildrensHealth. As we celebrate the season and look forward to 2019, let’s recommit to doing our part to build a world that is a little more generous, tolerant, and kind.",2018-12-20T20:55:31.000Z
,
Today is the last day of open enrollment. That means it’s the deadline to make sure you and the people you love have health insurance in 2019. So head over to http://HealthCare.gov to get covered! Here’s what else you need to know today about health care:,2018-12-15T21:15:39.000Z
"Joe is right. Head to http://healthcare.gov before tomorrow’s deadline. And nice bracelet, by the way.",2018-12-15T00:58:26.000Z
"As Bobby Kennedy taught us, the thing about hope is that it travels through space *and* time, first splashing against the rocks, but eventually breaking down the walls of cruelty and injustice. And if we do our best with the time we’re given, others will take hope in our example.",2018-12-13T04:15:34.000Z
"No jump shots. No ferns. No memes. Not this time. I’m going to give it to you straight: If you need health insurance for 2019, the deadline to get covered is December 15. Go to http://HealthCare.gov today and pass this on — you just might save a life.",2018-12-10T15:40:51.000Z
"Happy Hanukkah! Over these eight nights, we draw inspiration from light that can overpower any darkness, and recommit ourselves to building a brighter future for our families, our communities, and our world. Chag Sameach from the Obama family to yours.",2018-12-02T22:09:40.000Z
"America has lost a patriot and humble servant in George Herbert Walker Bush. While our hearts are heavy today, they are also filled with gratitude. Our thoughts are with the entire Bush family tonight – and all who were inspired by George and Barbara’s example.",2018-12-01T05:36:23.000Z
"I am grateful for the next generation of leaders -- the young people who are tolerant, creative, idealistic and doing the work to create the world as it should be. Who understand that hope requires action. From the Obama family to yours, Happy Thanksgiving.",2018-11-21T18:57:58.000Z
"Thanks to the Chicago @FoodDepository team for all you do and to the volunteers who are doing great work and let me crash today. Happy Thanksgiving, everybody!",2018-11-21T01:37:14.000Z
"When someone shares their story, we see the world through their eyes. I’m looking forward to hearing a few from leaders around the world and sharing my own at the @ObamaFoundation Summit in Chicago. Tune in at http://Obama.org.",2018-11-18T23:32:03.000Z
"Our future depends on all our young people, including our boys and young men of color, being able to achieve their dreams. Today, I’m proud to share @MBK_Alliance’s first investments in communities devoted to this mission. Get inspired:",2018-11-15T16:43:52.000Z
"Of course, @MichelleObama’s my wife, so I’m a little biased here. But she also happens to be brilliant, funny, wise – one of a kind. This book tells her quintessentially American story. I love it because it faithfully reflects the woman I have loved for so long.",2018-11-13T18:37:35.000Z
"Michelle and I are heartbroken for everybody who’s lost so much in California, and grateful for the heroism of the firefighters who’ve been risking their lives around the clock to save others. Please do what you can to help our fellow Americans in need: https://nyti.ms/2DdQB3c",2018-11-12T03:20:49.000Z
"To all our veterans and your families: thank you. There's no tribute that can truly match the magnitude of your service and sacrifice. But all of us can do our best to live up to the American values of service, responsibility, generosity, and citizenship that you helped defend.",2018-11-11T16:14:40.000Z
"Congratulations to everybody who showed up and participated in our democracy in record numbers yesterday. The change we need won’t come from one election alone – but it is a start. Last night, voters across the country started it.",2018-11-07T16:13:21.000Z
"Today is the day. Today, it’s your turn to raise your voice to change the course of this country for the better. So make it count. Get out there and vote. Go to http://IWillVote.com or call 833-336-VOTE to confirm where you can vote and check voting hours.",2018-11-06T16:26:40.000Z
"If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step we take in the direction of fairness, and justice, and equality, and opportunity, hope spreads. Go vote!",2018-11-05T18:46:31.000Z
"When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed person to shoot up a classroom. When you vote, you have the power to make sure a family keeps its health insurance.",2018-11-05T18:46:30.000Z
"When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyone equally under the law. To strengthen laws that protect women in the workplace from harassment – and make sure they’re paid equally.",2018-11-05T18:46:29.000Z
"When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited for history to happen -- but because we marched, and mobilized, and voted. We made history happen.",2018-11-05T18:46:28.000Z
,
"Speaking of preexisting conditions, open enrollment starts today. If you or someone you know needs health care, visit http://HealthCare.gov. Thanks to financial help, most people can find plans for $75/month or less, so check out your options and find a plan that works for you.",2018-11-01T21:20:50.000Z
"Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote: https://iwillvote.com",2018-11-01T18:32:47.000Z
"While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preexisting conditions.

Those protections and your health care are absolutely at stake on Tuesday. Vote for Democrats who’ll protect them.",2018-11-01T18:32:46.000Z
"Not sure who and what you can vote for? Head over to http://votesaveamerica.com/ballot to look up your state, learn who's running to represent you, which measures you can help decide, and more. Read up, and get ready to vote on November 6.",2018-10-31T18:20:55.000Z
"Your vote can decide the health care of millions. Your voice can determine the character of our country. You have power — use it! In most states, you don't even have to wait until Election Day to cast a ballot. Find out where you can vote before Nov. 6: http://IWillVote.com",2018-10-30T15:44:20.000Z
"We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful rhetoric against those who look, love, or pray differently. And we have to stop making it so easy for those who want to harm the innocent to get their hands on a gun.",2018-10-27T21:54:34.000Z
"The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. There’s no good excuse not to vote. Head over to http://Vote.org to check your registration, get your absentee ballot, and find out where to vote on November 6.",2018-10-17T17:21:34.000Z
America is always at our best when we look out for each other. Please do what you can to help people recover and rebuild from Hurricane Michael. https://charitynavigator.org/index.cfm?bay=content.view&cpid=6806…,2018-10-12T01:51:01.000Z
"I’m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education, and I know that the @GirlsAlliance will be another great chapter in her effort to get girls the opportunities they deserve.",2018-10-11T14:01:16.000Z
Congratulations to Drew Brees on the all time passing record. Always a class act.,2018-10-09T03:47:49.000Z
"Happy Anniversary, @MichelleObama. For 26 years, you’ve been an extraordinary partner, someone who can always make me laugh, and my favorite person to see the world with.",2018-10-03T19:08:58.000Z
"Today, I’m proud to endorse even more Democratic candidates who aren’t just running against something, but for something—to expand opportunity for all of us and to restore dignity, honor, and compassion to public service. They deserve your vote:",2018-10-01T16:46:18.000Z
"From civil servants to organizers, the young people I met in Amsterdam today are doing the hard work of change. And they keep at it for their communities, their countries, and the collective future of Europe and the world. Keep up the good work.",2018-09-29T16:29:29.000Z
"The antidote to government by a powerful few is government by the organized, energized many. This National Voter Registration Day, make sure you're registered, vote early if you can, or show up on November 6. This moment is too important to sit out.",2018-09-25T20:49:10.000Z
"The first class of Obama Fellows is full of leaders like Keith—hardworking, innovative, and dedicated to partnering with their communities to drive transformational change.",2018-09-14T16:20:47.000Z
"We will always remember everyone we lost on 9/11, thank the first responders who keep us safe, and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve can’t overcome, and no act of terror can ever change who we are.",2018-09-11T13:52:34.000Z
"Today I’m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote, because our democracy depends on it. I hope you'll tune in at 11am CT: http://go.illinois.edu/live",2018-09-07T15:08:22.000Z
Yesterday I met with high school students on Chicago’s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and we’re proud of these young people.,2018-08-29T19:54:41.000Z
Congratulations to Hawaii for winning the Little League World Series! You make America very proud. ,2018-08-26T21:40:29.000Z
,
"Aretha helped define the American experience. In her voice, we could feel our history, all of it and in every shade—our power and our pain, our darkness and our light, our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.",2018-08-16T16:31:18.000Z
"Bobby Kennedy was one of my heroes. He was someone who showed us the power of acting on our ideals, the idea that any of us can be one of the “million different centers of energy and daring” that ultimately combine to change the world for the better.",2018-08-06T14:53:32.000Z
"I’m confident that, together, they’ll strengthen this country we love by restoring opportunity, repairing our alliances and standing in the world, and upholding our fundamental commitment to justice, fairness, responsibility, and the rule of law. But first, they need our votes.",2018-08-01T16:20:24.000Z
"Today I’m proud to endorse such a wide and impressive array of Democratic candidates – leaders as diverse, patriotic, and big-hearted as the America they’re running to represent:",2018-08-01T16:20:04.000Z
"Mandela Day is about taking action to change the world for the better. In these young people, I see Madiba's example of persistence and hope. They are poised to make this world more peaceful, more prosperous, and more just.",2018-07-18T16:19:30.000Z
"This week, I’m traveling to Africa for the first time since I left office – a continent of wonderful diversity, thriving culture, and remarkable stories. As I prepare for this trip, I wanted to share a list of books that I’d recommend for summer reading: https://facebook.com/barackobama/posts/10156007456406749…",2018-07-13T13:42:22.000Z
"Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it’s like to lift that cup – and I’m happy for all the Caps fans who cheer so hard for their team, and for a team that celebrates so hard with its fans.",2018-06-12T15:09:54.000Z
"“Low plastic stool, cheap but delicious noodles, cold Hanoi beer.” This is how I’ll remember Tony. He taught us about food — but more importantly, about its ability to bring us together. To make us a little less afraid of the unknown. We’ll miss him.",2018-06-08T16:01:17.000Z
"This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, for everyone we’ve lost, take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes.",2018-06-01T15:33:58.000Z
"We can never truly repay the debt we owe our fallen heroes. But we can remember them, honor their sacrifice, and affirm in our own lives those enduring ideals of justice, equality, and opportunity for which generations of Americans have given that last full measure of devotion.",2018-05-28T16:02:01.000Z
This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle and I are grateful to Chicagoans and the Chicago City Council for making it happen. http://chicagotribune.com/news/obamacenter/ct-met-city-council-obama-pres-dential-center-20180523-story.html…,2018-05-23T20:40:01.000Z
"Happy Mother’s Day to every mom out there, especially the remarkable moms in my life, @MichelleObama and my mother-in-law, Marian Robinson.",2018-05-13T14:32:16.000Z
There are few issues more important to the security of the US than the potential spread of nuclear weapons or the potential for even more destructive war in the Middle East. Today’s decision to put the JCPOA at risk is a serious mistake. My full statement: https://facebook.com/barackobama/posts/10155854913976749…,2018-05-08T19:40:56.000Z
"These talented young people will create a better future not just in Africa, but around the world. I can’t wait to spend some time with @ObamaFoundation Leaders and look forward to honoring the Mandela legacy in Johannesburg this summer.",2018-04-23T19:13:36.000Z
Our statement on the passing of Former First Lady Barbara Bush:,2018-04-18T00:44:58.000Z
Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations to everybody @LoyolaChicago - let’s keep it going!,2018-03-25T15:34:31.000Z
